As2P2O8,0.0379,0.03386,0.1887,0.05832999999999999,0.14035999999999998,0.10848,0.0,0.41613,0.21552,0.09402999999999999,0.0,0.0,0.48318999999999995,0.0,0.0,0.02495,0.0,0.28792,0.76903,0.09897,0.76066,0.0,0.0,0.0,0.0,-0.41166,0.01905,-0.56848,-1.0,-1.0,0.01317,-0.7057399999999999,0.0,-0.5529,0.0,0.0,0.16818,0.03319,0.007790000000000001,0.05537,0.06832,0.08269,0.38873,0.02078,9e-05,0.00505,0.0,0.0,0.02444,0.0,0.0,0.0,0.0,0.12007999999999999,0.28015999999999996,0.20694,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.702960000000001,-3.58805,-12.702960000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.702960000000001,0.20092000000000002,0.29786,0,25.405920000000002,
Pu2Br2O2,0.0050799999999999994,0.059829999999999994,0.11427000000000001,0.12528,0.03803,0.35152,0.0,0.37705,0.244,0.17563,0.0,0.3109,0.10086,0.01193,0.05674,0.10128,0.7,0.3025,0.68366,0.18434,0.8236,0.0,0.72496,0.9361700000000001,0.9361700000000001,0.11349000000000001,0.0738,-0.51993,-0.6962,-1.0,0.16613,-0.28338,0.0,-0.4361,0.0,0.0,0.15961,0.14332,0.01162,0.06131,0.13176,0.006640000000000001,0.51115,0.00545,0.00045,0.00817,0.0,0.0,0.00151,0.0040100000000000005,0.0040100000000000005,0.0040100000000000005,0.0,0.10119,0.34625,0.13785999999999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92722,0.9757399999999999,2.92722,2.92722,12.823030000000001,12.823030000000001,0.0,0.0,0.0,0.9757399999999999,2.92722,2.92722,0.15219000000000002,0.15219000000000002,0,25.64605,
In2S2,0.01949,0.04473,0.13639,0.11262,0.08067,0.15893,0.0,0.43518999999999997,0.40409,0.02253,0.0,0.31442,0.13897,0.07521,0.10585,0.05354,0.0,0.25,0.71672,0.09016,0.73546,0.0,0.69182,0.86177,0.86177,-0.3006,0.0016,-0.5905100000000001,-0.78994,-0.8313799999999999,0.11679,-0.15109,0.0,-0.5574600000000001,0.0,0.0,0.20169,0.0376,0.00511,0.00793,0.01665,0.02925,0.46363999999999994,0.12362000000000001,0.12362000000000001,0.01139,0.0,0.0,0.00713,0.02238,0.02238,0.02238,0.0,0.17873,0.11342,0.022109999999999998,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3677,0.0,0.0,0.0,0.0,1.57256,3.40525,2.2069099999999997,0.0,0.0,0.0,3.82248,2.2069099999999997,0.0,3.82248,2.2069099999999997,2.2069099999999997,0.15119000000000002,0.15119000000000002,0,25.28343,
Re1Ag2Cl6,0.0007599999999999999,0.056620000000000004,0.13104000000000002,0.05035,0.12746,0.23692,0.43909,0.42376,0.28135,0.07991000000000001,0.2146,0.28929,0.05292,0.10809,0.11715,0.048,0.08485,0.27438,0.6733600000000001,0.18714,0.68893,0.6316,0.79156,0.81822,0.81183,-0.65627,0.09202,-0.5774199999999999,-0.7912600000000001,-0.7912600000000001,0.20203,-0.20770999999999998,0.19104000000000002,-0.40983,0.39289,0.04086,0.11507,0.09051000000000001,0.13108,0.02673,0.04122,0.0008699999999999999,0.25978,0.19632,2.9999999999999997e-05,0.28060999999999997,0.028339999999999997,0.02075,0.55556,0.12915,0.12915,0.004529999999999999,0.04241,0.06514,0.03323,0.04181,0.01745,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15769,2.13155,3.40026,5.66711,11.3842,11.3842,3.2719,5.66711,0.0,1.86647,3.23283,4.9193,0.28741,0.28741,0,22.76841,
Hg3As1Se4Br1,0.0,0.0361,0.1194,0.09472,0.18325,0.13118,0.0,0.38816999999999996,0.35691,0.04464,0.0,0.15527,0.07006,0.0369,0.09567,0.42283000000000004,0.5703699999999999,0.28792,0.76903,0.09713,0.67084,0.0,0.73331,0.79109,0.70004,-0.30784,0.04068,-0.5342399999999999,-0.70014,-0.70633,0.05752,-0.38034,0.0,-0.54843,0.9275,0.06606000000000001,0.16818,0.13683,0.02446,0.052579999999999995,0.16696,0.0,0.28143,0.02194,0.0016300000000000002,7e-05,0.08857999999999999,0.01642,0.06944,0.10217999999999999,0.10217999999999999,0.0,0.01726,0.12007999999999999,0.038810000000000004,0.12752,0.00577,0.75,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5837,2.70637,3.6959400000000002,2.2175599999999998,9.2607,8.52777,3.8409400000000002,2.2175599999999998,0.0,2.54585,2.96528,4.34273,0.32987,0.32987,0,23.28758,
Rh2Cl6,0.05801,0.0,0.12065999999999999,0.0525,0.10512,0.26488,0.0,0.37993000000000005,0.28135,0.08572,0.0,0.37156999999999996,0.02802,0.20382999999999998,0.21769000000000002,0.0195,0.11183,0.3025,0.65482,0.20568000000000003,0.69963,0.0,0.77079,0.80291,0.80291,-0.78295,0.10054,-0.52369,-0.7912600000000001,-0.7912600000000001,0.049980000000000004,-0.20770999999999998,0.0,-0.40838,0.38877,0.0,0.10753,0.030180000000000002,0.38051,0.03882,0.0108,0.07748,0.34894000000000003,0.05927999999999999,2.9999999999999997e-05,0.52083,0.0,0.0,0.23456999999999997,0.26079,0.26079,0.26079,0.0,0.0504,0.04525,0.033960000000000004,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.87431,-5.57515,-2.6101099999999997,0.0,0.0,10.63814,-5.829969999999999,-2.6101099999999997,0.0,-5.829969999999999,-2.6101099999999997,-2.6101099999999997,0.28063,0.28103,0,21.438860000000002,
Bi2Pt1,0.04784,0.01787,0.11427000000000001,0.04408,0.10599000000000001,0.01654,0.0111,0.90271,0.20457999999999998,0.018359999999999998,0.13174,0.22866,0.11886,0.20789000000000002,0.34285,0.020319999999999998,0.17733,0.22873000000000002,0.6987399999999999,0.10247,0.69694,0.30348,0.74142,0.81302,0.7006899999999999,-0.54285,0.0931,-0.94963,-0.67765,-0.67765,0.051620000000000006,-0.27591,0.07368999999999999,-0.44,0.38632,0.00644,0.11805,0.11505,0.03651,0.10289000000000001,0.07339,0.06784,0.36896,0.06332,0.03253,0.00323,0.11284000000000001,0.00577,0.12778,0.45186000000000004,0.13159,0.13159,0.14488,0.13077,0.04954,0.04986,0.00283,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8671900000000003,1.3769200000000001,2.37065,2.41224,11.430010000000001,11.430010000000001,0.0,0.0,0.0,1.30273,2.25639,3.11928,0.18277000000000002,0.18277000000000002,1,22.86003,
Pr2I2O2,0.04883,0.12843,0.11740999999999999,0.14847,0.012709999999999999,0.31356999999999996,0.0,0.39914,0.29031,0.23292,0.0,0.22739,0.0711,0.08316,0.6692899999999999,0.0812,0.3801,0.19833,0.7519399999999999,0.13645,0.6924899999999999,0.0,0.57029,0.73432,0.73432,-0.3312,0.058660000000000004,-0.54796,-0.72587,-1.0,0.07607,-0.21224,0.0,-0.53895,0.67572,0.04174,0.22546,0.37995999999999996,0.04344,0.06698,0.16624,0.06522,0.4162,0.01797,0.0022,0.0061200000000000004,0.0,0.0,0.053329999999999995,0.26866999999999996,0.26866999999999996,0.26866999999999996,0.0,0.12455999999999999,0.36905,0.18607,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08287,1.02762,3.08287,3.08287,13.10442,13.10442,0.0,0.0,0.0,1.02762,3.08287,3.08287,0.15684,0.15684,0,26.20885,
Hf2Ge2Te8,0.01675,0.010209999999999999,0.14467,0.11986,0.30205,0.09411,0.01432,0.40597,0.28899,0.03996,0.0,0.19864,0.03533,0.12591,0.49041999999999997,0.03252,0.13542,0.23901,0.71765,0.11084000000000001,0.7007399999999999,0.0,0.7458199999999999,0.78596,0.73416,-0.60777,0.04487,-0.5563100000000001,-0.66476,-0.7468600000000001,0.07876,-0.20809,0.0,-0.47218000000000004,0.51151,0.0209,0.17455,0.07916000000000001,0.1026,0.06917000000000001,0.07658999999999999,0.027219999999999998,0.33058000000000004,0.04365,0.01171,0.0016300000000000002,0.01445,0.00963,0.15278,0.38443,0.24454,0.10465999999999999,0.1119,0.07326,0.036430000000000004,0.10752,0.06172999999999999,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-0.22833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.77551,-1.0007700000000002,-13.77551,-13.77551,-5.26853,-5.26853,-1.0007700000000002,-13.77551,0.0,-1.0007700000000002,-13.77551,-13.77551,0.1453,0.4013,0,27.551009999999998,
Nb12Cl28,0.045380000000000004,0.03366,0.14257,0.06359,0.06661,0.30267,0.0,0.37993000000000005,0.28135,0.03815,0.0,0.27052,0.03202,0.1272,0.31984,0.00237,0.1393,0.26176,0.68181,0.17869000000000002,0.7026,0.0,0.7849,0.82305,0.82305,-0.68361,0.07811,-0.52369,-0.7912600000000001,-0.7912600000000001,0.06072999999999999,-0.40596,0.0,-0.4372,0.46665,0.0,0.14065,0.10073,0.11365,0.03848,0.0363,0.07443999999999999,0.32576,0.0335,2.9999999999999997e-05,0.07159,0.0,0.0,0.18889,0.22915,0.22915,0.22915,0.0,0.08472,0.04124,0.029019999999999997,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.996189999999999,7.509510000000001,12.996189999999999,0.0,0.0,5.56036,7.8098,12.996189999999999,0.0,7.8098,12.996189999999999,12.996189999999999,0.42785,0.51508,0,25.992379999999997,
